"# Raw surface EMG excerpt, Santuz et al. 2021, CC BY 4.0"
# source,https://doi.org/10.5281/zenodo.5171823
# trial,ID0001_M_YOUNG_TW_01
# sampling_rate_hz,1000
# units,millivolt
# touchdown_s,0.6990;1.7410;2.7830;3.8240;4.8830;5.9240;6.9580;7.9990
# regenerate,python scripts/extract_emg_demo.py
time_s,ta_mv,gm_mv,rf_mv
6.09200,0.004348,-0.016375,-0.003261
6.09300,0.018757,-0.075467,0.001110
6.09400,0.017300,-0.117722,-0.005690
6.09500,0.007262,-0.110922,-0.002452
6.09600,-0.020584,-0.035802,0.001272
6.09700,0.015681,0.039480,-0.002614
6.09800,0.010338,0.079954,-0.005366
6.09900,0.014709,0.047898,-0.007147
6.10000,0.022480,-0.029812,-0.003099
6.10100,0.018757,0.004672,-0.008280
6.10200,0.013414,-0.002290,0.008395
6.10300,0.007748,0.043851,-0.007147
6.10400,0.025718,0.073802,0.003215
6.10500,0.016005,-0.002290,-0.002128
6.10600,0.031385,0.013738,0.001758
6.10700,-0.004233,-0.015241,-0.002128
6.10800,0.008395,-0.005204,0.001758
6.10900,-0.007956,-0.012327,-0.014756
6.11000,0.010338,-0.007632,-0.004394
6.11100,0.017300,-0.003747,-0.004233
6.11200,0.008395,-0.036612,-0.003261
6.11300,0.014871,-0.052316,0.003700
6.11400,0.008234,-0.028193,-0.002614
6.11500,0.010824,-0.028517,0.003862
6.11600,0.008881,-0.013946,0.000624
6.11700,-0.007794,0.144389,-0.002775
6.11800,-0.001480,0.147303,0.005481
6.11900,0.008072,0.012605,-0.005204
6.12000,-0.002290,0.086592,0.002567
6.12100,0.021185,0.037375,0.005805
6.12200,0.006615,-0.043088,0.004510
6.12300,-0.000671,-0.098780,0.005643
6.12400,-0.009251,-0.205956,0.007748
6.12500,0.000786,-0.266343,0.001920
6.12600,0.008719,-0.292409,0.000786
6.12700,0.009529,-0.217451,0.000624
6.12800,-0.001966,-0.170662,0.007100
6.12900,-0.004556,-0.119989,0.002405
6.13000,0.003053,-0.006823,0.010176
6.13100,0.002729,0.091287,0.011633
6.13200,-0.000347,0.269049,0.012281
6.13300,-0.003423,0.372015,0.008072
6.13400,0.003700,0.247517,0.005481
6.13500,0.004348,0.121885,0.007910
6.13600,0.011633,0.169806,0.011148
6.13700,0.012767,0.101648,0.014386
6.13800,-0.011356,0.087239,0.007910
6.13900,0.002081,0.026042,0.004510
6.14000,0.007586,0.000463,0.009205
6.14100,-0.032403,0.004186,-0.004556
6.14200,0.033651,-0.043250,0.010176
6.14300,-0.001804,0.030737,0.008881
6.14400,-0.006661,-0.009089,0.016814
6.14500,0.005481,0.003377,0.004510
6.14600,-0.012651,0.007424,0.012443
6.14700,0.014224,-0.061706,0.005967
6.14800,-0.016699,-0.094085,0.000301
6.14900,0.018271,-0.056201,-0.011680
6.15000,0.000139,-0.011032,0.001110
6.15100,-0.004718,0.086268,0.011471
6.15200,0.012281,0.092906,-0.003423
6.15300,-0.026898,0.010986,0.004996
6.15400,0.002729,-0.034669,0.007424
6.15500,-0.003909,-0.007632,0.005481
6.15600,-0.006499,0.000786,0.006129
6.15700,0.001758,-0.031593,-0.005042
6.15800,0.006776,0.049032,-0.006337
6.15900,0.006615,-0.005851,-0.022365
6.16000,-0.016860,-0.115941,-0.001318
6.16100,0.004348,-0.040012,0.010662
6.16200,0.001758,0.001434,0.010986
6.16300,0.014386,0.056479,0.010662
6.16400,-0.001804,0.118323,0.003053
6.16500,0.000139,0.054374,0.014709
6.16600,-0.004718,-0.031431,0.016328
6.16700,-0.011032,-0.091009,-0.000185
6.16800,-0.016699,-0.164348,-0.000509
6.16900,-0.006499,-0.230888,-0.011680
6.17000,0.001920,-0.120312,-0.008118
6.17100,-0.017184,0.033004,-0.008927
6.17200,0.008234,0.169968,-0.000995
6.17300,-0.021070,0.023452,0.005967
6.17400,0.005158,-0.035317,0.001920
6.17500,0.024585,0.141960,0.001110
6.17600,-0.003747,-0.053287,0.017624
6.17700,0.003377,-0.098618,0.008557
6.17800,-0.013299,-0.085667,-0.002775
6.17900,0.022642,-0.090847,-0.002290
6.18000,-0.006337,-0.017832,0.001434
6.18100,0.014548,-0.241087,-0.003585
6.18200,-0.005851,-0.142978,-0.009737
6.18300,-0.007470,0.170130,0.006615
6.18400,-0.007470,0.252212,-0.004880
6.18500,-0.011356,-0.023660,-0.008604
6.18600,0.015357,-0.007632,-0.016375
6.18700,0.009205,0.278115,0.001758
6.18800,0.026204,0.088696,-0.002614
6.18900,-0.008927,0.069269,-0.025603
6.19000,-0.005204,0.067488,-0.009089
6.19100,-0.006823,0.082058,-0.005204
6.19200,-0.011842,0.101000,-0.003909
6.19300,0.010500,0.044660,-0.001480
6.19400,-0.000833,0.007262,-0.011680
6.19500,-0.013299,-0.069315,-0.006661
6.19600,-0.010061,-0.079029,-0.000023
6.19700,-0.017022,-0.066563,0.001434
6.19800,-0.003423,0.012605,-0.008442
6.19900,-0.022365,0.052269,0.001920
6.20000,-0.030460,0.164950,-0.003099
6.20100,0.001110,0.133380,0.005481
6.20200,-0.011194,0.005319,0.005967
6.20300,0.007748,-0.116589,0.006938
6.20400,-0.023336,-0.230402,0.010662
6.20500,-0.007470,-0.115456,-0.000509
6.20600,0.006615,-0.059763,0.004510
6.20700,-0.004880,0.055507,0.002405
6.20800,0.003539,0.185672,-0.008766
6.20900,0.001920,0.093715,-0.012327
6.21000,0.019728,0.024261,-0.013461
6.21100,-0.007147,0.035756,0.012119
6.21200,0.011471,0.047574,0.005158
6.21300,0.010338,-0.062839,-0.000671
6.21400,0.002891,-0.107361,-0.000347
6.21500,-0.006499,-0.261972,-0.000671
6.21600,-0.006661,-0.536064,-0.002937
6.21700,0.000139,-0.452849,0.001758
6.21800,-0.014270,-0.264724,0.005481
6.21900,-0.015565,-0.120312,-0.011680
6.22000,-0.012327,0.334294,-0.004394
6.22100,-0.003747,0.311628,-0.003261
6.22200,-0.015241,-0.008766,-0.006337
6.22300,-0.017022,0.299971,0.004348
6.22400,0.027337,0.203967,-0.006175
6.22500,0.003539,0.076068,0.003215
6.22600,0.020862,0.107476,0.006291
6.22700,0.007910,0.117028,0.003377
6.22800,-0.001480,0.193929,0.003700
6.22900,0.011633,0.061659,0.002891
6.23000,0.004348,0.133056,-0.004556
6.23100,0.004996,0.008072,-0.002128
6.23200,0.028956,-0.063325,0.014871
6.23300,-0.010385,0.019566,0.020376
6.23400,-0.002775,0.101972,0.001434
6.23500,0.005643,0.114438,-0.001804
6.23600,-0.001318,0.011633,-0.001318
6.23700,0.000463,-0.032403,0.010824
6.23800,-0.012489,-0.051992,-0.005366
6.23900,0.011148,-0.071420,0.008719
6.24000,-0.012327,-0.084209,-0.007147
6.24100,-0.009575,-0.031107,-0.004071
6.24200,-0.011518,0.050327,-0.003423
6.24300,-0.001642,0.069592,0.004024
6.24400,-0.007470,0.070888,-0.007794
6.24500,0.009043,0.100191,-0.006661
6.24600,0.007748,0.024585,0.000948
6.24700,-0.001156,-0.099428,0.017785
6.24800,-0.030298,-0.062192,0.016328
6.24900,-0.015565,-0.041307,0.016490
6.25000,0.007100,-0.038878,0.000624
6.25100,0.010500,0.029442,0.006938
6.25200,0.013090,-0.037583,0.000948
6.25300,0.007262,-0.102018,-0.004394
6.25400,-0.002614,-0.154473,-0.006985
6.25500,-0.011842,-0.111084,-0.011356
6.25600,-0.007632,0.040775,0.010338
6.25700,-0.000671,0.028147,0.019566
6.25800,0.011957,-0.160949,-0.014270
6.25900,0.000624,-0.155930,-0.026574
6.26000,0.000139,-0.034831,0.000948
6.26100,-0.009251,-0.037907,0.000139
6.26200,-0.021717,-0.135045,0.020862
6.26300,-0.012975,0.087401,0.017624
6.26400,-0.001318,0.185349,0.021995
6.26500,0.013738,0.060526,0.011633
6.26600,-0.012813,0.026042,-0.002614
6.26700,0.006291,-0.193004,0.006776
6.26800,0.022480,-0.184100,0.004510
6.26900,0.010986,-0.224574,0.015519
6.27000,0.019566,-0.116913,0.003862
6.27100,-0.006013,-0.054744,0.014062
6.27200,-0.009251,0.071049,0.014871
6.27300,-0.024793,0.035270,0.004510
6.27400,-0.003747,-0.157063,0.018919
6.27500,-0.013137,-0.007470,0.011633
6.27600,-0.014108,0.139856,0.020538
6.27700,0.006615,0.392576,0.001596
6.27800,0.008719,0.258688,-0.004880
6.27900,0.019243,-0.019451,0.004024
6.28000,0.012605,-0.060573,-0.023174
6.28100,0.037861,-0.205632,-0.038717
6.28200,-0.024955,-0.245621,-0.031593
6.28300,0.012605,0.056479,-0.018965
6.28400,-0.034022,0.418804,-0.016699
6.28500,-0.020746,0.193929,-0.000023
6.28600,0.023128,0.120752,0.002081
6.28700,-0.041954,0.255450,-0.023822
6.28800,0.033651,0.158150,0.003053
6.28900,0.008881,-0.185233,0.012767
6.29000,-0.000995,-0.467581,0.013738
6.29100,-0.030460,-0.398613,0.006291
6.29200,-0.001318,-0.195271,0.015681
6.29300,0.024909,0.393386,0.033166
6.29400,0.027823,0.288962,0.030413
6.29500,0.025395,-0.086152,0.024423
6.29600,-0.006175,0.141798,0.014871
6.29700,0.011957,0.065383,0.001758
6.29800,0.011795,0.123828,0.005158
6.29900,-0.013137,0.084973,0.010986
6.30000,0.000948,0.042232,0.002405
6.30100,0.001434,-0.104123,-0.003261
6.30200,-0.000185,-0.417879,0.004186
6.30300,-0.002937,-0.279295,0.008719
6.30400,0.001272,-0.096837,0.011471
6.30500,-0.012327,0.033651,0.008881
6.30600,-0.011356,-0.091171,0.014386
6.30700,0.017138,-0.237040,0.014386
6.30800,0.014062,-0.006175,0.018595
6.30900,-0.015241,0.160416,0.005319
6.31000,-0.047459,0.033004,0.005158
6.31100,-0.027708,0.080601,0.005805
6.31200,-0.013946,0.080439,0.008557
6.31300,0.015519,0.256583,0.001434
6.31400,0.028956,0.209633,-0.002775
6.31500,0.013900,-0.111894,0.001110
6.31600,0.018919,-0.187014,0.007586
6.31700,-0.003261,-0.178433,0.003215
6.31800,-0.034507,0.045146,0.024099
6.31900,-0.031431,0.327980,0.059069
6.32000,0.012443,0.296895,0.064088
6.32100,0.023614,0.056155,0.032194
6.32200,0.021833,0.165921,0.008395
6.32300,0.008395,0.007100,-0.020260
6.32400,-0.011680,-0.179567,-0.027060
6.32500,-0.037098,-0.186043,-0.008442
6.32600,-0.042764,-0.270229,-0.018965
6.32700,-0.011518,-0.066887,-0.040174
6.32800,0.009691,0.187615,-0.020260
6.32900,0.018271,0.220642,-0.010385
6.33000,-0.012004,0.179682,-0.010385
6.33100,-0.021232,0.168835,0.003700
6.33200,0.004024,-0.014270,0.010014
6.33300,0.042879,-0.074496,-0.004556
6.33400,0.028309,-0.143140,-0.009737
6.33500,-0.004880,-0.195109,-0.006661
6.33600,-0.041145,0.025880,0.006938
6.33700,-0.058792,-0.156254,0.001920
6.33800,-0.042764,-0.580747,-0.000995
6.33900,-0.004718,-0.331102,0.008072
6.34000,-0.005042,-0.128245,-0.001804
6.34100,0.002891,-0.207251,-0.003585
6.34200,-0.018641,0.211738,0.009043
6.34300,-0.027869,0.195710,0.007586
6.34400,0.001920,0.071859,-0.010223
6.34500,-0.016860,0.146331,0.007100
6.34600,-0.010061,0.150379,-0.004394
6.34700,0.016328,0.091125,-0.001480
6.34800,0.017624,0.171749,0.011148
6.34900,-0.006175,0.167702,0.007424
6.35000,0.013090,-0.002614,0.000301
6.35100,0.014386,0.129170,-0.017184
6.35200,0.021995,0.052755,-0.000023
6.35300,0.032194,-0.086638,-0.007309
6.35400,-0.003423,-0.070610,-0.017994
6.35500,0.003053,-0.044059,-0.009089
6.35600,0.002405,0.074449,-0.003261
6.35700,0.032032,0.126094,-0.005690
6.35800,0.008072,0.049355,-0.000023
6.35900,-0.009413,0.056803,-0.012489
6.36000,-0.019936,0.103267,-0.005366
6.36100,-0.017508,0.051460,-0.010223
6.36200,0.010662,-0.097161,-0.000185
6.36300,-0.021232,-0.055068,0.007586
6.36400,0.007262,0.013090,-0.004233
6.36500,-0.006499,0.006776,-0.004394
6.36600,0.011957,0.036404,-0.012327
6.36700,0.017462,-0.027384,-0.021232
6.36800,0.028309,-0.162244,-0.046326
6.36900,-0.006013,-0.290790,-0.066239
6.37000,-0.052154,-0.349720,-0.051344
6.37100,-0.037583,-0.209518,-0.038717
6.37200,-0.025603,0.141313,-0.013137
6.37300,-0.009413,0.244765,0.006615
6.37400,0.005967,0.071859,0.030090
6.37500,0.028309,0.102457,0.027823
6.37600,0.008881,0.011310,0.021347
6.37700,0.030575,-0.052478,-0.002775
6.37800,0.013576,-0.012327,-0.005528
6.37900,-0.014918,-0.039850,-0.047459
6.38000,-0.009251,0.029928,-0.060411
6.38100,-0.035640,-0.051021,-0.033212
6.38200,-0.021232,-0.122579,-0.010546
6.38300,-0.003909,-0.190252,0.034137
6.38400,0.008072,-0.121608,0.068783
6.38500,0.030737,0.073964,0.072668
6.38600,0.037861,0.253831,0.078821
6.38700,0.029766,0.088211,0.068945
6.38800,-0.025603,-0.152692,0.049679
6.38900,-0.050373,-0.206118,0.033166
6.39000,-0.034669,-0.318150,0.003215
6.39100,-0.010546,-0.064782,0.011633
6.39200,-0.004556,0.111362,-0.013461
6.39300,-0.004880,0.140827,-0.041954
6.39400,0.019081,-0.019451,-0.049564
6.39500,-0.017184,-0.201585,-0.043897
6.39600,-0.012651,0.012281,-0.043735
6.39700,0.000624,0.241689,-0.019127
6.39800,-0.037745,0.342874,-0.007956
6.39900,0.066354,0.093229,0.003377
6.40000,-0.005204,-0.007794,0.029118
6.40100,-0.034022,-0.035964,0.096143
6.40200,0.033975,-0.019451,0.101972
6.40300,-0.011518,0.044013,0.062631
6.40400,-0.016213,0.013090,0.009529
6.40500,0.002567,0.135646,-0.016860
6.40600,0.013090,0.103105,-0.014270
6.40700,-0.015727,0.021995,-0.026574
6.40800,-0.013299,0.075583,-0.021070
6.40900,0.022157,0.009367,-0.015727
6.41000,0.042556,-0.070934,-0.010870
6.41100,0.009367,-0.027384,0.012929
6.41200,0.036242,0.028956,0.000301
6.41300,0.012281,0.013738,0.000786
6.41400,-0.004880,0.007748,-0.001480
6.41500,-0.029326,0.019566,-0.014432
6.41600,-0.022203,0.015195,-0.000671
6.41700,0.002243,-0.020098,-0.001318
6.41800,-0.030622,-0.065106,-0.000347
6.41900,-0.021070,-0.060087,-0.003909
6.42000,-0.008927,0.003377,0.009043
6.42100,0.012281,-0.007632,-0.010708
6.42200,0.001758,-0.105742,0.004024
6.42300,-0.005690,-0.076277,-0.008766
6.42400,0.003053,-0.010708,-0.011518
6.42500,0.033975,0.016328,-0.001480
6.42600,0.027337,0.016166,0.002243
6.42700,-0.001156,-0.012327,-0.006823
6.42800,-0.007309,-0.063972,0.006453
6.42900,0.007262,-0.099913,-0.000671
6.43000,-0.009737,-0.118370,-0.016537
6.43100,-0.025117,-0.043412,-0.013946
6.43200,-0.013946,0.185349,0.004672
6.43300,-0.014756,0.152322,-0.016537
6.43400,-0.010546,0.001596,-0.024955
6.43500,-0.015080,0.013900,-0.055392
6.43600,-0.004556,-0.055392,-0.017184
6.43700,-0.003747,-0.027060,-0.017994
6.43800,-0.001642,0.007910,0.000463
6.43900,0.001434,-0.001156,0.004024
6.44000,0.002567,0.015519,0.026042
6.44100,0.025880,-0.008118,0.026528
6.44200,0.016976,-0.012327,0.027337
6.44300,0.010176,-0.004880,0.030413
6.44400,0.015033,0.008395,0.025718
6.44500,0.010014,-0.002775,0.003053
6.44600,0.023776,-0.002775,0.008395
6.44700,0.017138,-0.014432,0.005481
6.44800,0.021509,-0.009251,0.011310
6.44900,0.007100,0.037051,0.019404
6.45000,0.002567,0.029118,-0.003585
6.45100,0.006776,-0.001804,0.008557
6.45200,0.012767,-0.022203,-0.008927
6.45300,0.009529,-0.012004,-0.014756
6.45400,-0.010223,-0.009089,-0.008118
6.45500,-0.006661,-0.003261,-0.001642
6.45600,-0.009251,-0.002614,-0.001480
6.45700,-0.003423,-0.003423,0.000948
6.45800,-0.011680,-0.000023,0.003377
6.45900,0.002081,0.006453,-0.010708
6.46000,0.009853,0.003377,-0.002614
6.46100,-0.011518,-0.006175,-0.000995
6.46200,0.014386,-0.008118,-0.002452
6.46300,0.014224,-0.009575,-0.001156
6.46400,0.012281,0.001758,-0.007794
6.46500,0.011471,-0.006823,-0.004880
6.46600,0.017300,-0.001966,-0.014270
6.46700,-0.005851,0.009529,0.000301
6.46800,0.000624,0.008072,-0.004071
6.46900,0.015357,0.002729,0.001434
6.47000,-0.014918,-0.017832,-0.006499
6.47100,-0.012004,-0.008118,0.000948
6.47200,0.007424,0.002405,-0.002452
6.47300,0.016005,0.009691,-0.015889
6.47400,-0.006013,0.003215,-0.014594
6.47500,0.007100,-0.002452,-0.055392
6.47600,-0.012489,-0.000671,-0.048754
6.47700,-0.001480,0.014386,-0.032564
6.47800,-0.006661,0.006938,-0.034022
6.47900,-0.001480,0.003539,0.000301
6.48000,0.001920,0.006291,0.102134
6.48100,-0.000671,0.005158,0.099058
6.48200,0.003539,-0.001966,0.051784
6.48300,0.000139,0.008072,0.037213
6.48400,-0.001804,-0.009575,-0.017346
6.48500,0.010014,0.003700,-0.039850
6.48600,-0.003099,-0.006499,-0.049402
6.48700,-0.000347,-0.010546,-0.017022
6.48800,0.019728,0.006291,0.048708
6.48900,-0.008442,-0.005690,0.063278
6.49000,0.002243,-0.006499,0.017785
6.49100,-0.008927,0.003053,-0.015080
6.49200,0.000624,0.002405,-0.046326
6.49300,0.003377,0.003215,-0.011680
6.49400,-0.002128,-0.008766,0.034947
6.49500,0.003053,-0.011680,0.031709
6.49600,-0.020260,0.001920,-0.037907
6.49700,0.002567,-0.000185,-0.046973
6.49800,-0.000185,0.002405,-0.080000
6.49900,-0.010061,-0.000185,-0.149130
6.50000,-0.008118,0.001272,-0.143949
6.50100,0.004024,-0.003909,-0.074981
6.50200,0.001758,0.014871,-0.062192
6.50300,-0.009575,-0.002452,-0.026412
6.50400,-0.003423,0.003053,-0.047945
6.50500,-0.000347,0.010176,-0.004880
6.50600,0.017300,0.004996,0.016490
6.50700,0.019566,0.001758,0.006291
6.50800,0.006615,0.006291,0.017785
6.50900,0.004024,0.011310,0.041099
6.51000,-0.006661,-0.000347,0.082220
6.51100,0.001434,-0.007794,0.137103
6.51200,-0.006823,-0.003909,0.155398
6.51300,-0.005366,-0.000995,0.146817
6.51400,-0.001156,0.005158,0.088858
6.51500,-0.003909,0.005481,0.033813
6.51600,0.002567,0.003539,-0.005042
6.51700,-0.015727,-0.002290,-0.056201
6.51800,-0.010708,-0.008766,-0.164672
6.51900,0.002567,0.001596,-0.196404
6.52000,-0.004233,-0.005042,-0.154473
6.52100,0.002405,-0.002290,-0.058792
6.52200,0.005158,-0.000023,0.016328
6.52300,0.003862,-0.000347,0.046441
6.52400,-0.000833,-0.004233,0.074935
6.52500,0.004834,-0.005690,0.073802
6.52600,0.013900,-0.006175,0.143741
6.52700,0.007100,-0.002290,0.168673
6.52800,0.010014,-0.002128,0.106829
6.52900,0.001272,0.001110,0.057612
6.53000,0.002081,0.000139,0.003700
6.53100,0.004510,0.002081,-0.018965
6.53200,0.001920,-0.000185,-0.087286
6.53300,0.002405,0.004672,-0.109627
6.53400,0.003862,0.003053,-0.099104
6.53500,-0.011032,-0.002128,-0.169853
6.53600,-0.020584,-0.003423,-0.196404
6.53700,-0.019613,0.001596,-0.110113
6.53800,-0.028193,-0.003909,-0.077734
6.53900,-0.051021,0.002405,-0.006985
6.54000,-0.041631,-0.007470,0.066678
6.54100,0.010662,-0.005366,0.115409
6.54200,0.036889,0.000624,0.120590
6.54300,0.017300,-0.000833,0.091448
6.54400,0.018433,0.011633,0.036404
6.54500,0.023938,0.010662,0.017785
6.54600,0.040289,0.015195,0.044984
6.54700,0.080278,0.013576,0.064897
6.54800,0.020862,0.015033,0.087239
6.54900,-0.096837,0.017462,0.101162
6.55000,-0.082591,0.000948,0.087563
6.55100,-0.019289,0.001272,0.086268
6.55200,0.064412,0.002405,0.072992
6.55300,0.066678,-0.002290,0.034137
6.55400,0.067973,-0.008442,0.010338
6.55500,0.098734,0.002405,0.012281
6.55600,0.065545,0.004186,0.014871
6.55700,0.035594,0.003539,0.024909
6.55800,-0.088743,0.017462,-0.007956
6.55900,-0.129217,0.016976,-0.002290
6.56000,-0.057011,0.014871,-0.005690
6.56100,-0.070448,0.018109,-0.018318
6.56200,-0.005042,0.001596,-0.009737
6.56300,0.195062,0.005319,0.004348
6.56400,0.085620,0.016005,0.013414
6.56500,-0.181671,0.006129,-0.003747
6.56600,-0.154149,-0.000185,-0.049240
6.56700,-0.032079,0.011795,-0.069315
6.56800,-0.149940,0.019404,-0.044059
6.56900,-0.097323,0.013738,-0.022851
6.57000,0.066193,0.012119,-0.001642
6.57100,-0.104447,0.012443,0.006453
6.57200,-0.144435,-0.000995,0.000624
6.57300,-0.039202,-0.010708,-0.007956
6.57400,-0.026089,-0.018803,0.006776
6.57500,0.015681,-0.021070,0.015843
6.57600,0.032194,-0.014270,0.006776
6.57700,0.025233,-0.014918,-0.003423
6.57800,0.070564,-0.007956,-0.003747
6.57900,0.016652,-0.005366,-0.013137
6.58000,-0.129379,-0.012813,-0.003585
6.58100,-0.097323,-0.009575,-0.015241
6.58200,0.047898,-0.012165,-0.000185
6.58300,0.104238,-0.008118,-0.009575
6.58400,0.127551,-0.007794,-0.011842
6.58500,0.086915,-0.000185,-0.018318
6.58600,0.085620,0.005319,-0.009089
6.58700,0.118161,0.004348,-0.007309
6.58800,0.015033,-0.001642,-0.009575
6.58900,-0.102990,0.006129,-0.018965
6.59000,-0.183614,-0.000671,-0.013946
6.59100,-0.157549,0.008234,-0.011680
6.59200,-0.157873,-0.006823,-0.009251
6.59300,-0.022851,-0.008766,-0.003099
6.59400,0.040451,-0.000185,-0.006175
6.59500,-0.036774,0.003539,0.002405
6.59600,0.021833,0.005481,-0.016699
6.59700,0.054860,0.008072,-0.003909
6.59800,0.134351,0.008719,-0.015403
6.59900,0.211090,0.004024,-0.011518
6.60000,0.242984,0.005481,-0.010708
6.60100,0.128199,0.005967,-0.015727
6.60200,0.050974,-0.006175,-0.009089
6.60300,0.010824,0.004348,-0.001318
6.60400,-0.000833,0.011148,-0.001966
6.60500,0.057288,-0.000833,-0.009089
6.60600,0.040937,-0.012327,-0.004394
6.60700,-0.011518,0.005158,-0.000023
6.60800,-0.104608,-0.007632,-0.009089
6.60900,-0.013461,-0.004233,0.007100
6.61000,0.021995,-0.005042,0.004672
6.61100,0.001758,0.003700,-0.001318
6.61200,0.006615,-0.000185,0.002243
6.61300,-0.043573,0.008072,-0.008280
6.61400,-0.079191,0.016328,-0.013299
6.61500,-0.052640,0.010662,-0.008442
6.61600,-0.106389,0.030575,-0.007147
6.61700,-0.148321,0.023452,0.003377
6.61800,-0.059601,0.026690,0.009367
6.61900,-0.057335,0.031547,-0.010385
6.62000,-0.083724,0.014224,0.001434
6.62100,-0.000347,0.013414,-0.000347
6.62200,0.066354,0.014062,0.009853
6.62300,0.014062,0.002891,-0.004394
6.62400,-0.026250,0.007748,-0.003261
6.62500,0.006129,0.010986,-0.004233
6.62600,-0.037098,0.002081,0.001758
6.62700,-0.087124,0.004024,-0.003585
6.62800,-0.086962,0.014062,-0.002937
6.62900,-0.075629,0.006776,0.003215
6.63000,-0.044059,0.006129,0.001272
6.63100,-0.031431,-0.000833,0.000463
6.63200,-0.007470,0.009529,0.004996
6.63300,-0.009089,0.011957,0.006776
6.63400,-0.034993,0.018757,-0.001156
6.63500,0.003862,0.007910,0.004834
6.63600,-0.024470,0.006615,0.000139
6.63700,-0.017508,0.007910,0.001758
6.63800,0.006615,0.010500,0.002891
6.63900,-0.040174,0.017138,0.000139
6.64000,0.037861,0.008072,-0.004233
6.64100,0.107800,0.003539,-0.000833
6.64200,0.094363,0.001434,0.005319
6.64300,0.055022,0.008557,-0.002128
6.64400,-0.047783,0.013576,-0.003747
6.64500,-0.051021,0.010500,0.016490
6.64600,-0.050859,0.005967,-0.000509
6.64700,0.046603,0.008557,0.007100
6.64800,0.074935,0.001596,-0.005366
6.64900,0.074935,0.002081,0.011148
6.65000,0.083677,-0.000509,0.001596
6.65100,0.062145,-0.008604,0.007586
6.65200,0.083354,-0.006823,0.018757
6.65300,0.008072,-0.004071,0.011633
6.65400,0.019890,-0.006013,-0.011194
6.65500,-0.026574,-0.001480,-0.003747
6.65600,-0.095057,0.005158,-0.000671
6.65700,-0.092142,-0.003423,0.008395
6.65800,-0.026089,0.002243,0.005319
6.65900,-0.010546,-0.002614,-0.003423
6.66000,-0.004880,-0.005528,0.005643
6.66100,0.016328,0.001272,-0.004071
6.66200,0.022319,0.003862,0.006615
6.66300,0.067002,-0.004556,0.001596
6.66400,0.041908,-0.001156,0.010176
6.66500,0.007100,0.008557,0.002243
6.66600,0.020376,-0.002128,0.005805
6.66700,0.059069,-0.005204,0.002081
6.66800,0.000301,-0.013623,-0.003099
6.66900,0.015195,-0.010385,-0.002128
6.67000,-0.008280,-0.006013,-0.004394
6.67100,-0.023984,-0.017670,0.001110
6.67200,0.021671,-0.008118,0.001758
6.67300,0.020376,-0.006823,-0.001156
6.67400,0.031223,-0.004556,0.007910
6.67500,0.021833,0.001110,-0.002128
6.67600,0.031223,-0.005528,0.003862
6.67700,0.011310,0.003377,0.004834
6.67800,-0.105742,0.003053,0.015519
6.67900,-0.147025,0.003700,0.002891
6.68000,0.030413,-0.008280,0.008072
6.68100,0.056641,-0.010708,0.014709
6.68200,0.023776,-0.002452,0.022804
6.68300,0.023452,-0.010708,0.005643
6.68400,-0.026574,-0.005204,-0.010385
6.68500,-0.000185,-0.015727,0.008557
6.68600,0.008234,-0.015403,0.032194
6.68700,0.018433,-0.014918,0.000139
6.68800,0.021509,-0.006823,0.006291
6.68900,0.002891,-0.009737,0.004834
6.69000,-0.026736,-0.005851,0.006776
6.69100,-0.008442,-0.010708,0.014386
6.69200,-0.005204,-0.010061,0.017624
6.69300,-0.013299,-0.019613,-0.002452
6.69400,-0.001966,-0.013137,0.018109
6.69500,-0.013946,-0.013946,0.011957
6.69600,-0.020746,-0.006013,0.022319
6.69700,-0.039364,-0.011680,0.015357
6.69800,-0.004071,-0.007470,0.010986
6.69900,-0.022041,-0.004880,0.003215
6.70000,-0.026736,-0.011680,0.013414
6.70100,-0.023984,-0.015241,0.020376
6.70200,-0.031269,-0.007632,-0.003423
6.70300,0.034137,-0.012004,0.001434
6.70400,0.085620,-0.013137,0.001434
6.70500,0.023776,-0.019289,0.017138
6.70600,0.005805,-0.017994,-0.000185
6.70700,0.007424,-0.025117,0.014062
6.70800,-0.000023,-0.013461,0.009367
6.70900,0.008557,-0.017994,0.020538
6.71000,-0.018641,-0.005366,-0.012813
6.71100,-0.013137,-0.012489,0.003700
6.71200,-0.028517,-0.014756,0.018109
6.71300,-0.017184,-0.013299,0.012605
6.71400,-0.000509,-0.016051,-0.006985
6.71500,-0.001966,-0.005042,0.027661
6.71600,-0.002452,-0.020746,-0.003261
6.71700,0.003700,-0.017022,0.001434
6.71800,0.016490,-0.003585,-0.003747
6.71900,-0.003423,-0.007470,0.006291
6.72000,0.009043,-0.010708,0.013738
6.72100,-0.038555,-0.013623,0.008557
6.72200,-0.001318,-0.015241,-0.009251
6.72300,0.003377,-0.020098,0.011795
6.72400,-0.030945,-0.010061,-0.004556
6.72500,0.007748,-0.010385,-0.001480
6.72600,-0.014918,-0.012165,0.008557
6.72700,0.016814,-0.014756,-0.003585
6.72800,0.009853,-0.007794,-0.001480
6.72900,0.021833,-0.011842,-0.005366
6.73000,0.004348,-0.001318,0.000786
6.73100,0.027985,-0.013461,-0.004718
6.73200,0.007262,-0.016213,-0.005690
6.73300,-0.007470,-0.004556,0.004834
